,STATE,AVGGIFT
4618,WI,11.61538462
4619,CA,10.5625
4620,CA,20.0
4621,AL,12.5
4622,IL,4.714285714
4623,CA,16.2
4624,AZ,12.5
4625,MN,5.481481481
4626,LA,25.0
4627,MO,5.666666667
4628,AL,14.42857143
4629,TX,20.0
4630,AZ,26.15384615
4631,NC,15.0
4632,TX,16.5
4633,CA,5.5
4634,MS,25.0
4635,FL,15.8
4636,FL,9.318181818
4637,MN,7.222222222
4638,FL,15.22222222
4639,MO,4.789473684
4640,MI,9.0
4641,CA,27.5
4642,MO,5.894736842
4643,IN,15.0
4644,CA,15.83333333
4645,GA,20.0
4646,CA,5.727272727
4647,NE,9.392857143
4648,OK,6.888888889
4649,FL,5.055555556
4650,SD,9.25
4651,NM,9.0
4652,WY,15.0
4653,ND,3.095238095
4654,MO,6.75
4655,TN,22.5
4656,CA,8.888888889
4657,IN,18.75
4658,TX,9.2
4659,MN,12.5
4660,LA,10.35714286
4661,CO,13.42857143
4662,FL,21.23181818
4663,NC,13.8125
4664,GA,11.8
4665,HI,20.0
4666,WA,17.875
4667,KY,20.0
4668,TX,20.0
4669,IA,8.5625
4670,CA,6.071428571
4671,TX,14.22222222
4672,CA,8.333333333
4673,WI,7.5
4674,MO,6.125
4675,WA,20.0
4676,MN,11.16666667
4677,CA,12.5
4678,WA,10.0
4679,CA,11.57142857
4680,OR,11.66666667
4681,LA,25.0
4682,TX,11.5
4683,IL,13.13636364
4684,ND,13.0
4685,AL,8.888888889
4686,MI,13.2
4687,CA,6.875
4688,WA,6.25
4689,TN,22.23529412
4690,SC,20.0
4691,OK,9.8
4692,TX,11.66666667
4693,FL,10.71428571
4694,TN,27.5
4695,CA,23.0
4696,IL,5.0
4697,CA,20.0
4698,CA,3.0
4699,TN,18.75
4700,CA,12.4
4701,NV,14.2
4702,AL,9.882352941
4703,IN,16.85714286
4704,IN,26.66666667
4705,PA,13.31333333
4706,IN,4.076923077
4707,FL,14.33333333
4708,TN,9.277777778
4709,CA,6.9375
4710,IL,2.645833333
4711,FL,41.0
4712,GA,11.85714286
4713,OR,23.85714286
4714,IN,20.71428571
4715,TX,10.33333333
4716,NV,15.0
4717,GA,18.33333333
4718,TN,4.363636364
4719,WA,7.923076923
4720,CA,25.0
4721,NM,13.33333333
4722,CA,10.0
4723,CA,20.0
4724,MS,10.8
4725,OK,5.864864865
4726,OR,10.1
4727,CA,4.666666667
4728,OR,16.66666667
4729,FL,12.0
4730,AL,9.5
4731,GA,5.583333333
4732,WI,9.125
4733,NC,11.6
4734,FL,7.736842105
4735,SC,9.3125
4736,CO,26.75
4737,TX,20.0
4738,FL,5.9375
4739,MS,4.6
4740,TN,21.5
4741,FL,9.0
4742,OR,16.33333333
4743,WI,20.71428571
4744,MN,26.66666667
4745,IL,8.666666667
4746,CA,10.5
4747,TN,6.666666667
4748,AZ,17.5
4749,TX,21.0
4750,CA,7.125
4751,MN,11.07692308
4752,LA,20.0
4753,TX,4.0
4754,CA,27.1
4755,FL,15.0
4756,IA,16.66666667
4757,NC,15.83333333
4758,FL,8.0
4759,IL,12.30434783
4760,MI,14.93478261
4761,IN,9.166666667
4762,TX,10.45454546
4763,CA,20.0
4764,GA,7.625
4765,AZ,11.0
4766,TN,3.411764706
4767,IL,19.75
4768,GA,9.28
4769,AZ,6.666666667
4770,WA,15.0
4771,WI,14.0
4772,SC,3.305555556
4773,TX,27.42857143
4774,FL,21.0
4775,WI,7.076923077
4776,MI,31.11111111
4777,GA,20.0
4778,SD,12.14285714
4779,CA,16.0
4780,MI,8.714285714
4781,NC,6.411764706
4782,FL,5.727272727
4783,CA,10.5
4784,TN,27.5
4785,CA,37.5
4786,WI,6.0
4787,TX,12.41666667
4788,GA,5.647058824
4789,FL,10.375
4790,CO,6.0625
4791,TN,10.0
4792,MO,17.13043478
4793,MO,20.0
4794,FL,7.714285714
4795,MI,28.24324324
4796,AL,9.303030303
4797,CA,23.2
4798,IL,14.0
4799,FL,13.0
4800,NC,6.533333333
4801,WA,61.83333333
4802,MI,12.14285714
4803,IL,14.33333333
4804,NC,7.666666667
4805,GA,11.45454546
4806,OK,3.8
4807,WI,8.833333333
4808,OR,8.875
4809,MO,13.0
4810,IL,9.333333333
4811,MT,32.14285714
4812,WA,8.047619048
4813,MI,13.0
4814,TN,11.57142857
4815,SC,8.882352941
4816,IA,10.67241379
4817,TX,9.888888889
4818,FL,9.0
4819,MI,11.0
4820,IN,11.47058824
4821,FL,7.013181818
4822,AZ,13.25
4823,MI,11.47058824
4824,CA,13.375
4825,CO,10.18518519
4826,AZ,17.11111111
4827,OK,4.6
4828,OK,3.694444444
4829,WA,9.923076923
4830,OR,15.66666667
4831,TX,5.84
4832,CO,11.88888889
4833,MS,20.2
4834,CA,17.5
4835,CA,8.625
4836,WI,25.0
4837,CA,11.5
4838,KY,11.875
4839,TN,23.4
4840,MI,15.0
4841,IL,9.7
4842,CO,8.416666667
4843,IN,12.5
4844,CA,8.672222222
4845,MO,25.0
4846,CA,32.5
4847,GA,20.0
4848,NV,10.0
4849,MO,15.0
4850,CA,8.1875
4851,NE,24.0
4852,NC,16.16666667
4853,OR,20.0
4854,WI,20.0
4855,FL,5.6875
4856,CO,15.0
4857,WA,8.833333333
4858,FL,16.75
4859,MI,8.0
4860,TX,11.4375
4861,TX,21.5
4862,AZ,11.0
4863,AK,15.0
4864,AR,20.0
4865,IA,14.25
4866,CA,10.92307692
4867,NC,9.394736842
4868,CA,11.66666667
4869,AZ,20.0
4870,CA,7.444444444
4871,CA,9.4
4872,AZ,7.388888889
4873,MI,15.0
4874,CA,14.44444444
4875,CA,10.0
4876,MN,5.777777778
4877,TX,6.555555556
4878,FL,9.0
4879,IL,15.0
4880,FL,17.22222222
4881,KY,16.5
4882,GA,14.15384615
4883,MI,20.0
4884,AL,4.666666667
4885,FL,11.75
4886,TX,25.0
4887,TN,13.2
4888,FL,6.4
4889,IL,15.33333333
4890,MD,6.4
4891,CA,11.33333333
4892,NV,23.0
4893,MN,24.26666667
4894,MO,26.0
4895,NC,8.235294118
4896,NC,8.285714286
4897,CA,37.5
4898,IL,17.22222222
4899,MI,5.166666667
4900,CA,7.2
4901,TX,10.83333333
4902,IA,9.076923077
4903,CA,25.0
4904,WA,15.0
4905,CA,13.0
4906,FL,2.5625
4907,MO,8.1
4908,MO,15.0
4909,IN,7.166666667
4910,SC,10.77777778
4911,FL,3.947368421
4912,CA,15.09090909
4913,AZ,10.5
4914,HI,12.53333333
4915,CA,9.0
4916,IL,13.15384615
4917,AL,10.33333333
4918,HI,25.0
4919,CA,10.25
4920,TX,4.785714286
4921,KY,7.833333333
4922,GA,15.0
4923,MN,9.428571429
4924,CA,10.09090909
4925,TX,20.0
4926,MI,14.75
4927,FL,10.5
4928,OR,10.6
4929,MO,8.555555556
4930,WA,9.714285714
4931,TX,13.28571429
4932,AL,10.33333333
4933,CA,27.0
4934,IL,9.896551724
4935,TX,19.75
4936,TX,12.5
4937,NV,23.33333333
4938,MN,3.294117647
4939,NC,12.5
4940,TX,7.481481481
4941,WI,27.90909091
4942,IA,14.66666667
4943,KY,5.916666667
4944,CA,19.4
4945,SC,7.4
4946,TN,13.66666667
4947,MT,32.75
4948,IN,4.65
4949,GA,10.375
4950,TX,11.5
4951,WI,4.333333333
4952,FL,10.81818182
4953,ND,9.0
4954,FL,6.0
4955,FL,20.0
4956,IL,9.363636364
4957,CA,21.0
4958,CA,6.571428571
4959,CA,15.0
4960,GA,13.85714286
4961,DC,20.0
4962,WA,8.357142857
4963,KS,15.76470588
4964,CO,10.0
4965,OR,12.0
4966,CA,11.66666667
4967,CA,17.875
4968,CA,15.0
4969,MI,24.625
4970,TX,16.16666667
4971,MI,9.222222222
4972,FL,11.87878788
4973,IL,26.0
4974,CA,6.611111111
4975,WA,13.0
4976,WI,6.947368421
4977,HI,15.0
4978,SC,11.14285714
4979,NE,22.30769231
4980,AZ,11.25
4981,MO,9.0
4982,CA,13.0
4983,MS,15.0
4984,IL,6.357142857
4985,CA,17.2
4986,NV,5.36
4987,CA,3.518518519
4988,CO,10.61111111
4989,MN,10.8
4990,CA,21.0
4991,CA,10.35294118
4992,NC,22.5
4993,AR,15.42857143
4994,CO,18.6
4995,AZ,14.25
4996,IL,20.0
4997,SC,12.5
4998,IA,13.0
4999,CA,20.0
5000,FL,5.0
5001,NC,20.0
5002,MI,11.5
5003,FL,15.5625
5004,LA,15.0
5005,OR,10.5
5006,AZ,7.25
5007,CO,5.857142857
5008,IN,5.722222222
5009,NC,10.42857143
5010,TX,7.529411765
5011,TX,20.0
5012,TX,10.0
5013,TN,5.571428571
5014,MI,11.2
5015,CA,20.0
5016,TX,25.0
5017,MN,6.777777778
5018,WA,27.5
5019,IL,21.0
5020,SC,8.0
5021,LA,10.66666667
5022,KY,5.8
5023,AZ,9.5
5024,IN,13.0
5025,KY,8.388888889
5026,IL,9.285714286
5027,FL,24.66666667
5028,IN,9.62
5029,TX,12.61111111
5030,SC,16.28571429
5031,NC,27.5
5032,KS,6.740740741
5033,GA,6.47368421
5034,OK,15.0
5035,GA,16.0
5036,WA,12.83333333
5037,KS,8.8
5038,OR,6.75
5039,MI,12.95238095
5040,IL,12.0
5041,CA,8.375
5042,WI,8.333333333
5043,TN,20.0
5044,CA,6.0
5045,CA,15.0
5046,MI,15.0
5047,CA,33.88888889
5048,MI,8.391304348
5049,CA,27.78571429
5050,CA,4.846153846
5051,KY,26.7
5052,AZ,13.27272727
5053,FL,13.14285714
5054,ID,7.833333333
5055,IL,10.33333333
5056,FL,20.5
5057,TX,9.166666667
5058,LA,20.28571429
5059,WI,10.3
5060,IL,15.0
5061,IA,20.0
5062,TX,12.72222222
5063,IN,24.0
5064,CA,16.0
5065,GA,25.0
5066,WI,11.2
5067,TN,20.0
5068,CA,50.0
5069,TX,14.16666667
5070,IL,15.0
5071,FL,6.25
5072,CA,7.454545455
5073,TN,14.75
5074,FL,10.5
5075,CO,11.4
5076,IL,24.14285714
5077,AR,7.5
5078,TN,10.5
5079,MI,12.57142857
5080,OK,8.666666667
5081,FL,23.5
5082,CA,6.5
5083,NC,6.555555556
5084,MI,15.0
5085,SC,14.0
5086,CA,5.538461539
5087,GA,13.5
5088,TX,10.30769231
5089,MO,14.7
5090,NC,11.71698113
5091,AZ,12.5
5092,AZ,9.0
5093,OK,15.83333333
5094,MI,9.0
5095,NC,25.0
5096,WY,10.71428571
5097,IA,12.25
5098,MN,25.0
5099,CA,17.0
5100,NC,8.6
5101,CA,20.0
5102,CA,25.0
5103,CA,9.666666667
5104,AL,5.8
5105,TX,8.24
5106,ID,15.0
5107,IL,28.2
5108,NM,12.8
5109,MI,8.727272727
5110,CA,12.25
5111,CA,12.85714286
5112,GA,27.5
5113,NC,12.5
5114,NC,16.92307692
5115,CA,13.6
5116,CA,11.81818182
5117,CA,13.0
5118,AR,16.16666667
5119,CA,12.5
5120,IL,18.4
5121,FL,16.0
5122,KY,10.69230769
5123,IN,13.2
5124,AK,11.66666667
5125,AR,10.0
5126,TX,17.14285714
5127,SC,50.0
5128,IL,19.4
5129,MI,18.33333333
5130,MI,8.7
5131,NC,5.111111111
5132,WI,10.0
5133,TX,16.7
5134,FL,10.92576923
5135,CA,20.0
5136,IL,9.888888889
5137,MT,12.75
5138,IL,10.6875
5139,CA,20.0
5140,TX,4.5
5141,AK,18.33333333
5142,MN,19.3375
5143,IN,24.6
5144,IL,9.1875
5145,CA,20.0
5146,FL,3.379310345
5147,TN,11.33333333
5148,CA,7.5
5149,AR,6.888888889
5150,MI,7.0
5151,WA,16.16666667
5152,FL,10.07692308
5153,AL,9.230769231
5154,NC,20.0
5155,MO,9.263157895
5156,TX,20.0
5157,MI,3.75
5158,FL,13.94444444
5159,OH,4.583333333
5160,MI,3.518518519
5161,CA,13.5
5162,IL,13.0
5163,AR,9.357142857
5164,AL,11.0
5165,TN,12.875
5166,AL,7.684210526
5167,KS,9.277777778
5168,CA,14.12903226
5169,CO,7.0
5170,IL,15.0
5171,TN,18.0
5172,GA,5.833333333
5173,MT,25.0
5174,CA,35.71428571
5175,NC,4.25
5176,MT,7.25
5177,CA,13.92857143
5178,TX,10.0
5179,NC,9.552631579
5180,NC,14.14285714
5181,CA,7.666666667
5182,KY,5.571428571
5183,FL,9.8
5184,MI,8.375
5185,CA,18.75
5186,FL,29.0
5187,IL,10.66666667
5188,CA,11.41666667
5189,TN,15.0
5190,CA,7.0
5191,MI,15.0
5192,IN,13.0
5193,TX,10.13043478
5194,TN,7.090909091
5195,CA,8.529411765
5196,AZ,10.0
5197,AZ,13.28571429
5198,CO,11.2
5199,MO,15.0
5200,KS,14.0
5201,AZ,10.66666667
5202,KS,23.0
5203,TN,5.157894737
5204,IN,9.375
5205,OR,10.07894737
5206,CA,12.28571429
5207,CA,14.58333333
5208,NC,5.176470588
5209,WA,12.5
5210,MT,20.0
5211,NC,9.0
5212,CA,22.0
5213,KS,15.85714286
5214,GA,21.5
5215,IN,6.357142857
5216,AR,20.0
5217,CA,9.833333333
5218,IL,10.83333333
5219,OR,20.0
5220,TN,6.916666667
5221,CA,10.5
5222,OK,10.33333333
5223,AZ,10.5
5224,FL,17.0
5225,TX,18.0
5226,KY,15.0
5227,CA,9.75
5228,NM,12.5
5229,AL,30.0
5230,AL,19.16666667
5231,WI,11.57142857
5232,AR,17.05263158
5233,IL,9.666666667
5234,FL,9.0
5235,TX,11.875
5236,AL,6.5
5237,IL,20.0
5238,IA,6.328125
5239,GA,6.0
5240,CA,10.57894737
5241,TX,16.0
5242,UT,12.75
5243,NC,5.571428571
5244,CA,8.722222222
5245,CO,9.4
5246,TX,20.66666667
5247,FL,15.625
5248,GA,5.5
5249,CA,11.75
5250,FL,9.466666667
5251,IN,7.357142857
5252,GA,20.0
5253,WA,11.0
5254,HI,20.0
5255,FL,13.78571429
5256,TN,4.151515152
5257,IL,6.9
5258,NC,15.25
5259,CA,3.225806452
5260,TX,15.0
5261,NE,5.875
5262,CA,12.33333333
5263,MI,15.0
5264,CO,15.0
5265,GA,9.65
5266,OR,7.2
5267,CA,12.6
5268,WA,15.0
5269,WA,10.5
5270,CA,15.0
5271,IN,21.11111111
5272,KS,5.928571429
5273,KY,13.42857143
5274,AR,25.0
5275,AZ,12.6
5276,OR,16.6875
5277,TX,12.5
5278,IN,12.0
5279,CA,13.0
5280,KS,25.0
5281,CA,12.61111111
5282,WA,6.666666667
5283,MS,18.33333333
5284,OR,10.375
5285,LA,5.2
5286,NM,6.692307692
5287,LA,10.71428571
5288,TX,20.0
5289,FL,15.0
5290,TN,8.9375
5291,IN,15.0
5292,FL,11.33333333
5293,GA,12.16666667
5294,MN,6.636363636
5295,NM,8.875
5296,MI,10.8
5297,SC,8.5
5298,GA,10.57142857
5299,WA,15.7
5300,MN,5.105263158
5301,CA,8.307692308
5302,IN,8.285714286
5303,NC,9.888888889
5304,NC,7.25
5305,TN,11.0
5306,OR,3.857142857
5307,MI,16.66666667
5308,GA,25.0
5309,CA,15.83333333
5310,MO,7.6
5311,NC,8.7
5312,CA,11.66666667
5313,NC,25.0
5314,MO,20.0
5315,IN,7.4
5316,NC,10.71428571
5317,MN,13.4
5318,WA,8.333333333
5319,MN,23.0
5320,NC,16.0
5321,OK,8.0
5322,NC,15.27777778
5323,CA,32.09090909
5324,MI,16.66666667
5325,CA,6.0
5326,GA,15.0
5327,ID,5.0
5328,OR,13.25
5329,TX,11.61904762
5330,MN,15.0
5331,GA,13.33333333
5332,MI,20.0
5333,IL,15.0
5334,CA,10.33333333
5335,UT,6.2
5336,OR,20.47368421
5337,MO,20.0
5338,CA,9.769230769
5339,CA,10.18181818
5340,IL,3.205128205
5341,WI,6.25
5342,TN,15.16666667
5343,IA,16.66666667
5344,MI,12.5
5345,MN,12.35
5346,IL,16.0
5347,KY,3.722222222
5348,NC,15.0
5349,GA,13.0
5350,IN,10.88888889
5351,FL,15.0
5352,CA,9.352941177
5353,NC,20.0952381
5354,NC,9.285714286
5355,CA,11.3
5356,MI,7.666666667
5357,IA,10.61538462
5358,MS,6.25
5359,IL,23.75
5360,CA,15.2
5361,NC,9.785714286
5362,TX,13.5
5363,TX,6.176470588
5364,GA,7.954545455
5365,CO,22.5
5366,IN,14.09090909
5367,OK,6.2
5368,NC,14.0
5369,TX,9.0
5370,GA,10.5
5371,TX,10.66666667
5372,CA,6.714285714
5373,IN,5.0
5374,CA,6.590909091
5375,MO,10.5
5376,CA,17.83333333
5377,CA,6.814814815
5378,CA,18.33333333
5379,TX,15.0
5380,NC,15.5
5381,CA,12.69230769
5382,KY,15.0
5383,TX,18.70833333
5384,AR,5.454545455
5385,IN,10.0
5386,OK,13.5
5387,LA,9.0
5388,SC,12.33333333
5389,FL,5.571428571
5390,GA,15.0
5391,WA,24.202
5392,IL,16.25
5393,MS,15.83333333
5394,KS,6.555555556
5395,AL,12.29411765
5396,KY,12.42857143
5397,TN,9.2
5398,ID,15.33333333
5399,TX,11.5
5400,WI,6.714285714
5401,MI,14.8
5402,TX,6.142857143
5403,KS,9.5
5404,FL,10.0
5405,LA,25.0
5406,IL,15.0
5407,IL,12.07692308
5408,KS,6.609642857
5409,OK,3.529411765
5410,AZ,14.36363636
5411,TX,5.366666667
5412,CA,10.0
5413,NC,11.23255814
5414,GA,11.5
5415,LA,7.583333333
5416,LA,8.117647059
5417,MI,8.642857143
5418,NC,15.0
5419,MS,6.373846154
5420,WA,7.6
5421,FL,10.0
5422,TX,15.0
5423,CA,14.07692308
5424,TX,20.0
5425,CA,20.0
5426,SC,6.333333333
5427,TX,20.0
5428,FL,9.9
5429,ID,23.18181818
5430,CA,4.735294118
5431,MI,9.125
5432,AL,6.666666667
5433,CA,17.23076923
5434,FL,25.0
5435,WA,17.5
5436,CA,10.54545455
5437,CA,20.0
5438,WA,8.0
5439,CA,8.636363636
5440,IA,11.44444444
5441,CO,10.71428571
5442,MT,75.0
5443,CA,12.33333333
5444,CA,9.7
5445,MO,6.666666667
5446,TX,11.0
5447,TX,8.2
5448,CA,9.1
5449,CA,7.368421053
5450,WA,7.333333333
5451,TX,7.8
5452,WI,8.736842105
5453,NC,15.11111111
5454,FL,18.44444444
5455,FL,8.166666667
5456,TN,15.27586207
5457,OR,14.16666667
5458,MN,15.0
5459,AL,15.0
5460,KS,6.47368421
5461,KY,8.4
5462,IL,13.0
5463,CA,9.125
5464,MI,13.33333333
5465,CO,8.545454546
5466,TX,6.153846154
5467,TX,13.0
5468,AL,5.75
5469,MI,14.0
5470,NC,13.82352941
5471,FL,3.380952381
5472,GA,6.818181818
5473,OR,9.5
5474,TX,2.993902439
5475,AL,3.714285714
5476,TX,13.0
5477,MI,6.789473684
5478,KS,15.0
5479,FL,31.06666667
5480,CA,17.0
5481,FL,13.75
5482,MN,6.045454545
5483,IL,10.33333333
5484,CO,15.0
5485,CA,6.933333333
5486,IN,2.84
5487,IN,7.764705882
5488,CA,15.0
5489,CA,14.0
5490,MN,31.72727273
5491,NC,16.625
5492,IL,16.43478261
5493,AL,5.434782609
5494,IL,16.66666667
5495,NV,15.0
5496,CA,8.857142857
5497,AZ,4.444444444
5498,GA,19.77777778
5499,MS,11.0
5500,FL,4.35
5501,OR,6.9
5502,TX,8.0
5503,AZ,25.0
5504,CA,6.631578947
5505,IL,55.0
5506,CA,10.85714286
5507,FL,8.25
5508,MS,6.75
5509,MI,8.217391304
5510,WI,3.6
5511,NC,7.85
5512,CA,29.1
5513,TX,25.0
5514,MI,4.714285714
5515,TN,9.352941177
5516,NC,13.6
5517,WI,15.0
5518,FL,12.36363636
5519,MI,13.81395349
5520,TX,3.2132
5521,TX,7.909090909
5522,OK,12.5
5523,NC,12.2
5524,MI,9.75
5525,IA,8.0
5526,GA,15.0
5527,MI,8.444444444
5528,NM,15.0
5529,FL,6.0
5530,OR,8.352941177
5531,NM,13.33333333
5532,IL,14.4
5533,TX,7.181818182
5534,FL,8.9
5535,SC,10.44444444
5536,NV,5.875
5537,TN,8.1875
5538,CA,7.176470588
5539,CA,5.65
5540,TX,7.125
5541,CA,6.166666667
5542,AZ,15.0
5543,TX,9.333333333
5544,MS,5.1
5545,TX,17.0
5546,WA,12.0
5547,HI,8.5
5548,AZ,16.5
5549,CA,5.766666667
5550,CA,6.868421053
5551,CA,27.47368421
5552,KY,25.0
5553,CA,10.85714286
5554,WA,27.66666667
5555,MN,15.0
5556,MI,11.5
5557,FL,20.0
5558,KS,12.38888889
5559,CA,20.0
5560,MI,8.5
5561,TX,21.875
5562,WI,12.5
5563,FL,10.5
5564,TX,10.80555556
5565,TN,20.0
5566,IN,5.955454545
5567,MN,15.0
5568,WA,4.5
5569,IL,7.5
5570,FL,4.642857143
5571,GA,20.0
5572,MS,12.33333333
5573,IA,9.083333333
5574,MI,5.615384615
5575,TX,17.16666667
5576,IL,10.0
5577,KS,10.44444444
5578,TN,27.6
5579,CA,50.0
5580,WI,6.4
5581,CA,12.38461539
5582,MI,11.0
5583,NC,13.0
5584,CA,11.7
5585,CA,9.333333333
5586,CA,10.11111111
5587,CA,12.84615385
5588,IL,16.25
5589,FL,11.8
5590,TN,15.0
5591,FL,12.83333333
5592,KY,5.833333333
5593,IN,15.0
5594,CA,12.0
5595,CA,12.5
5596,CA,6.0
5597,IA,7.571428571
5598,HI,9.0
5599,IA,27.5
5600,MO,10.5
5601,AZ,17.5
5602,FL,10.5
5603,NV,13.0
5604,CA,14.0
5605,CA,12.83333333
5606,FL,8.8
5607,LA,10.44444444
5608,CA,12.5
5609,TX,7.375
5610,CA,12.5
5611,CA,24.125
5612,IN,10.0
5613,NC,10.66666667
5614,GA,13.71428571
5615,WI,4.666666667
5616,WA,20.0
5617,TX,8.5
5618,CA,18.56857143
5619,IN,9.142857143
5620,SC,7.666666667
5621,IN,20.0
5622,GA,22.5
5623,KS,7.625
5624,NC,6.871333333
5625,IL,16.5625
5626,CA,15.0
5627,OR,17.5
5628,WA,9.818181818
5629,FL,20.0
5630,IL,12.42857143
5631,AL,13.3
5632,MI,7.222222222
5633,FL,10.33333333
5634,CA,11.16666667
5635,FL,15.0
5636,IA,5.25
5637,CA,15.33333333
5638,HI,10.66666667
5639,IL,12.1
5640,IL,21.58333333
5641,WA,39.28571429
5642,MI,13.33333333
5643,TX,10.23529412
5644,MS,15.16666667
5645,FL,12.33333333
5646,MS,9.0
5647,LA,23.33333333
5648,OR,22.875
5649,MI,15.57142857
5650,CA,9.0
5651,FL,3.961538461
5652,WA,14.0
5653,NC,4.214285714
5654,IL,16.66666667
5655,NC,8.0
5656,GA,9.0
5657,NM,12.5
5658,IL,8.0
5659,MO,4.866666667
5660,IL,13.2
5661,WI,13.25
5662,CA,26.125
5663,FL,11.14285714
5664,CA,7.368421053
5665,WA,10.69444444
5666,MI,30.0
5667,NE,48.0
5668,NC,12.7
5669,IL,11.2
5670,GA,9.6
5671,MI,6.8
5672,TX,20.0
5673,CA,12.36363636
5674,FL,8.416666667
5675,CA,15.5
5676,WI,21.66666667
5677,CA,14.125
5678,TX,10.1875
5679,NV,10.18181818
5680,IL,8.191489362
5681,CA,8.666666667
5682,TX,15.77777778
5683,MO,16.57142857
5684,MN,4.0
5685,IL,4.9375
5686,CA,8.0
5687,SC,7.875
5688,WA,11.18181818
5689,CA,10.66666667
5690,LA,6.548076923
5691,OR,16.5
5692,OR,12.2
5693,LA,8.307692308
5694,OR,17.5
5695,IN,17.2
5696,CA,11.64285714
5697,CA,5.0
5698,WA,14.28571429
5699,MS,4.25
5700,MN,15.11111111
5701,CA,13.76923077
5702,WA,12.92307692
5703,TX,10.33333333
5704,TX,4.285714286
5705,NC,9.615384615
5706,IA,12.33333333
5707,OR,8.090909091
5708,FL,25.0
5709,CA,4.285714286
5710,AR,6.333333333
5711,IN,5.428571429
5712,TX,12.16666667
5713,AZ,13.2173913
5714,TX,12.5
5715,CO,8.666666667
5716,TX,9.823529412
5717,NV,9.8
5718,MA,11.8
5719,MO,7.0
5720,AP,11.44444444
5721,AZ,9.615384615
5722,AL,18.42857143
5723,CA,15.0
5724,IN,9.153846154
5725,IL,15.0
5726,WI,11.09090909
5727,GA,14.14285714
5728,WA,7.0625
5729,KY,6.552631579
5730,CA,7.0
5731,MO,10.90476191
5732,WY,14.4
5733,CA,5.388888889
5734,WI,15.0
5735,AZ,11.0
5736,NC,6.727272727
5737,GA,8.6
5738,MI,5.727272727
5739,NC,5.954545455
5740,TX,15.0
5741,IL,7.1
5742,IA,23.4
5743,LA,4.909090909
5744,CA,16.0
5745,KY,17.33333333
5746,FL,17.5
5747,GA,5.0
5748,MO,7.5
5749,MO,9.454545455
5750,IL,5.75
5751,SC,17.0
5752,CA,13.58333333
5753,WY,20.0
5754,KY,9.666666667
5755,WI,8.0
5756,MI,11.27586207
5757,IL,5.625
5758,CA,11.84615385
5759,TX,25.75
5760,IL,13.16666667
5761,OR,14.0
5762,MI,7.166666667
5763,NC,13.66666667
5764,IL,11.17647059
5765,SC,12.33333333
5766,MI,8.888888889
5767,FL,12.44444444
5768,FL,6.75
5769,AL,6.3125
5770,WI,7.176470588
5771,GA,10.61538462
5772,CA,17.0
5773,OR,14.33333333
5774,NC,11.71428571
5775,NC,11.8
5776,ID,6.777777778
5777,CA,6.882352941
5778,OK,10.2
5779,FL,10.4
5780,WI,17.2
5781,IN,3.379310345
5782,MN,16.28571429
5783,MI,32.0
5784,IA,20.0
5785,NV,11.5
5786,MI,6.222222222
5787,TX,16.66666667
5788,GA,9.642857143
5789,CA,25.0
5790,OR,6.8
5791,MN,7.285714286
5792,OR,6.545454545
5793,MS,10.88888889
5794,FL,15.0
5795,CA,11.5
5796,MI,25.0
5797,TX,10.125
5798,ND,5.428571429
5799,LA,7.411764706
5800,IL,10.0
5801,MI,27.5
5802,OK,10.76
5803,ID,13.95652174
5804,GA,10.8
5805,FL,13.27272727
5806,LA,9.0
5807,MT,17.5
5808,MN,13.0
5809,IL,12.18181818
5810,MI,7.045454545
5811,MS,5.375
5812,MI,15.25
5813,OR,14.0
5814,IN,13.33333333
5815,CA,21.25
5816,AZ,9.2
5817,KY,15.0
5818,KY,11.2
5819,MI,6.736842105
5820,WA,9.769230769
5821,CA,22.5
5822,FL,33.85714286
5823,MO,19.76923077
5824,TX,9.833333333
5825,MI,7.0
5826,WI,13.16666667
5827,CA,9.5
5828,TX,7.592592593
5829,CA,6.470588235
5830,FL,10.5
5831,CA,5.8125
5832,AL,9.125
5833,TX,20.0
5834,MI,6.2
5835,SC,8.666666667
5836,OK,6.75
5837,NM,11.71428571
5838,NC,21.25
5839,CA,14.625
5840,LA,7.666666667
5841,GA,6.153846154
5842,FL,17.0
5843,AE,15.0
5844,CA,28.75
5845,CA,20.0
5846,MI,7.133333333
5847,WI,7.866666667
5848,NV,15.0
5849,CO,15.0
5850,GA,12.65
5851,NC,8.4
5852,IL,10.8
5853,CT,11.5
5854,TX,13.0
5855,HI,14.8
5856,CA,11.0
5857,CA,13.36363636
5858,IL,3.75
5859,CA,15.0
5860,CA,9.666666667
5861,LA,13.33333333
5862,GA,12.75
5863,TX,12.52380952
5864,IL,30.0
5865,IL,12.5
5866,CA,10.0
5867,CA,28.203125
5868,AR,12.5
5869,AR,13.4
5870,MI,9.6
5871,GA,11.0
5872,AR,26.25
5873,AR,15.0
5874,LA,10.0
5875,CA,9.75
5876,CA,21.05882353
5877,CA,15.07142857
5878,WY,8.75
5879,CA,30.71428571
5880,MI,8.0
5881,CA,7.916666667
5882,CA,8.260869565
5883,KY,11.21052632
5884,LA,14.7
5885,NE,6.0
5886,CA,7.384615385
5887,GA,15.0
5888,WI,10.92857143
5889,FL,17.5
5890,FL,10.22222222
5891,KS,6.3
5892,MT,14.48387097
5893,CA,12.0
5894,NV,6.846153846
5895,KS,20.0
5896,CA,20.0
