controln,state,gender,medianhv,ic1,ic4,hvp1,percapita,pobc1,pobc2,ic2,ic3,avggift,tcode,dob,domain,target_d
170489,CA,F,2128.0,470,567.0,56,16285.0,3,66,472.0,559,20.0,0,0,T1,20.0
184289,WA,F,645.0,359,381.0,1,11050.0,9,54,376.0,360,7.666666667,2,4411,R2,10.0
36353,FL,F,1344.0,335,446.0,23,22233.0,8,1,403.0,377,9.5,0,2101,C2,17.0
97689,IL,M,821.0,334,431.0,1,15694.0,3,57,371.0,390,10.0,1,3601,T2,10.0
133229,ID,M,681.0,382,445.0,0,16011.0,5,48,396.0,406,12.0,1,5001,T1,25.0
51845,TN,F,386.0,177,251.0,0,8524.0,0,83,231.0,220,8.444444444,2,0,R3,18.0
111485,AR,M,361.0,145,233.0,0,8563.0,0,52,182.0,199,29.57142857,1,810,C2,30.0
75331,IA,F,583.0,310,452.0,3,17243.0,1,78,371.0,385,8.5,0,4401,T2,25.0
96448,IL,F,760.0,393,510.0,2,,2,78,451.0,441,6.909090909,0,2101,T1,8.0
88802,IL,M,1711.0,479,683.0,34,26817.0,11,72,542.0,629,13.0,1002,3101,S1,25.0
183702,WA,F,700.0,322,446.0,0,14360.0,7,47,415.0,356,11.33333333,28,4801,T1,10.0
175535,OR,M,904.0,339,510.0,9,20426.0,2,56,446.0,442,10.6,1,6101,U1,20.0
35325,FL,M,833.0,277,387.0,0,14317.0,8,21,350.0,329,12.14285714,0,1801,C2,30.0
181655,WA,male,957.0,418,438.0,6,14668.0,6,54,417.0,423,15.0625,2,4212,C2,50.0
95582,IL,F,607.0,279,442.0,4,19317.0,3,64,371.0,346,15.0,0,0,C2,21.0
14394,TX,M,631.0,273,294.0,0,8650.0,10,28,278.0,288,25.0,1,6901,T2,10.0
81823,WI,male,470.0,234,365.0,0,12277.0,1,89,355.0,271,25.0,1,4001,R2,45.0
143470,CA,M,4112.0,562,841.0,95,34677.0,18,50,798.0,725,15.14285714,1,5201,U1,17.0
77048,IA,F,342.0,209,261.0,0,10728.0,0,59,214.0,241,7.0,0,3601,C3,7.0
20962,NC,M,668.0,296,337.0,1,11490.0,5,30,308.0,317,15.0,1,3801,T2,15.0
58725,KY,M,313.0,142,251.0,0,9665.0,0,87,165.0,210,15.0,1,1811,R2,15.0
124104,TX,M,427.0,455,580.0,0,18517.0,3,64,464.0,538,15.25,1,5002,C2,23.0
65136,MI,F,886.0,490,606.0,2,17633.0,5,83,536.0,570,42.5,0,3501,T1,20.0
132558,WY,male,1034.0,511,610.0,0,30595.0,0,33,511.0,656,15.0,1,4201,T1,15.0
82248,MN,M,480.0,157,246.0,0,9020.0,1,80,184.0,214,5.916666667,0,2205,R2,8.0
38944,FL,M,809.0,303,361.0,0,11303.0,19,27,319.0,342,16.33333333,2,5701,U3,25.0
47111,AL,Male,453.0,219,299.0,0,9654.0,0,90,264.0,263,3.782608696,0,2401,R3,5.0
165620,CA,U,1609.0,346,435.0,15,16568.0,11,60,435.0,404,3.152173913,0,2801,U3,4.0
59561,IN,M,438.0,275,304.0,0,10632.0,0,75,324.0,282,8.2,0,6101,R3,9.0
27423,GA,F,442.0,218,286.0,0,9399.0,0,78,253.0,257,9.166666667,2,0,R3,5.0
13484,FL,M,1034.0,488,555.0,1,19446.0,7,12,524.0,515,15.0,1,0,C1,11.0
133491,ID,M,679.0,298,360.0,1,10779.0,3,37,327.0,332,46.33333333,1002,0,T2,100.0
63000,IN,,351.0,192,235.0,0,8757.0,0,79,214.0,212,20.0,0,0,T3,25.0
187284,IA,F,614.0,222,363.0,0,13840.0,1,69,317.0,305,8.666666667,0,0,C2,10.0
131423,CO,M,881.0,327,382.0,1,12204.0,5,33,332.0,375,14.8,1,4812,R2,25.0
22942,SC,F,616.0,324,361.0,0,15746.0,4,51,334.0,348,8.5,0,2901,C2,9.0
85579,MN,F,522.0,227,347.0,0,12849.0,1,64,292.0,294,20.0,0,2001,T2,20.0
3009,CA,F,1184.0,324,368.0,0,13817.0,9,55,341.0,352,9.875,2,4801,U3,20.0
105923,KS,F,481.0,322,352.0,0,,0,77,318.0,359,5.857142857,0,1501,S2,7.0
187722,MI,M,1348.0,662,788.0,22,30766.0,4,65,712.0,752,6.2,1002,0,T1,7.0
15566,NC,feamale,683.0,343,441.0,1,15482.0,1,77,398.0,377,7.214285714,2,0,R2,10.0
84745,MN,F,604.0,318,376.0,1,12097.0,1,78,338.0,356,6.590909091,0,1601,R2,7.0
78172,WI,F,1167.0,558,626.0,4,19797.0,4,71,576.0,597,15.0,2,4401,C1,25.0
186334,IN,M,836.0,222,442.0,8,16007.0,0,78,431.0,347,8.947368421,1,1908,C3,10.0
170767,CA,F,1349.0,370,480.0,1,23716.0,15,24,418.0,436,12.5,0,2001,C1,15.0
149152,CA,M,4507.0,842,962.0,95,54642.0,17,50,1004.0,893,20.0,1,4401,S1,20.0
959,IA,F,586.0,349,465.0,1,15304.0,1,77,413.0,404,7.3,0,4404,C2,10.0
179563,WA,male,842.0,420,494.0,2,12894.0,41,24,419.0,476,16.4,1,5001,S2,23.0
41243,FL,F,556.0,246,330.0,0,10272.0,2,56,277.0,292,9.818181818,2,2201,S2,12.0
160500,CA,M,1467.0,311,392.0,7,15108.0,8,61,323.0,356,7.333333333,0,1406,C2,5.0
77605,WI,male,1304.0,465,609.0,13,23455.0,6,71,484.0,595,10.0,1,5001,0,15.0
190064,Tennessee,F,340.0,149,188.0,0,6842.0,1,48,151.0,173,10.0,0,0,U4,20.0
138758,AZ,feamale,616.0,403,443.0,0,14174.0,0,69,423.0,406,14.8,0,0,T2,20.0
8531,MI,M,497.0,275,369.0,0,12368.0,0,88,296.0,343,6.368421053,1,6001,R2,10.0
27846,GA,,1149.0,420,509.0,14,17492.0,2,58,460.0,469,23.33333333,0,0,C2,200.0
22782,SC,M,514.0,205,238.0,3,8533.0,2,46,224.0,226,10.0,1,0,T3,10.0
66223,MI,M,870.0,319,398.0,3,15849.0,2,83,345.0,357,9.571428571,0,5801,S2,10.0
189616,CA,M,2680.0,314,517.0,80,20665.0,13,41,506.0,402,20.0,1,0,0,35.0
79649,WI,F,556.0,259,258.0,0,12721.0,6,66,275.0,268,10.33333333,0,0,S2,15.0
138999,AZ,feamale,624.0,284,355.0,1,12121.0,3,29,326.0,324,8.434782609,28,1603,T3,10.0
8232,MO,F,322.0,190,302.0,0,,0,80,240.0,239,13.41666667,0,3702,R2,10.0
43020,FL,F,736.0,262,347.0,0,12780.0,11,6,293.0,321,15.0,2,0,C2,15.0
118862,TX,M,868.0,554,571.0,0,21200.0,9,49,564.0,569,8.5,1,4208,S1,12.0
30104,GA,M,364.0,246,325.0,0,9720.0,0,89,307.0,287,8.833333333,1,5201,R2,15.0
154614,CA,F,1709.0,511,537.0,26,15138.0,9,68,518.0,527,15.0,0,0,T1,20.0
57151,KY,F,875.0,311,326.0,0,7746.0,3,29,326.0,326,15.9,0,3601,R1,26.0
71425,MI,M,713.0,300,364.0,0,16833.0,2,88,313.0,323,6.0,1,4401,T2,7.0
41384,FL,F,556.0,318,352.0,0,11779.0,16,22,358.0,320,9.428571429,28,5107,S3,12.0
190579,CA,M,3200.0,310,343.0,83,17224.0,31,32,311.0,333,3.106060606,1,0,U1,4.0
42997,FL,F,1567.0,392,409.0,27,18631.0,4,10,391.0,434,6.5625,2,1808,C1,7.0
132896,OR,F,953.0,319,455.0,1,15729.0,3,45,379.0,387,15.57142857,2,4410,T1,25.0
120189,TX,M,492.0,244,301.0,3,10818.0,0,92,260.0,284,19.375,0,0,T2,25.0
138829,AZ,feamale,847.0,185,308.0,0,11582.0,3,20,238.0,225,11.5,28,3601,T2,25.0
167462,CA,M,2645.0,644,697.0,87,20782.0,26,46,655.0,682,8.75,0,3601,S1,15.0
160401,CA,F,1952.0,335,398.0,48,15290.0,6,55,365.0,367,13.0,28,3101,T2,13.0
174934,OR,F,1305.0,391,471.0,19,19716.0,7,40,456.0,448,7.0,28,0,S2,5.0
2020,CA,F,3556.0,735,805.0,98,34382.0,9,55,701.0,838,7.35,2,2401,S1,7.0
74235,MI,M,473.0,327,363.0,1,12580.0,0,94,338.0,348,13.5,4,4912,T2,26.0
167039,CA,,3201.0,497,591.0,92,19656.0,9,72,552.0,539,5.0,0,0,S1,5.0
165509,CA,M,2213.0,447,491.0,77,16702.0,7,62,447.0,491,4.95,0,0,C1,10.0
151653,CA,,1455.0,376,426.0,7,14860.0,19,39,417.0,393,6.35,0,2401,U3,10.0
100132,MO,F,393.0,216,301.0,0,10107.0,0,71,258.0,258,10.0,0,2401,S2,15.0
161726,CA,F,2453.0,438,475.0,86,15707.0,16,45,451.0,436,5.8125,0,4601,T1,7.0
125986,TX,M,533.0,246,308.0,1,10096.0,3,75,276.0,287,13.375,0,4610,T2,17.0
185394,MI,F,647.0,285,338.0,0,12910.0,7,80,317.0,300,8.916666667,2,2702,S2,5.0
43799,FL,F,1044.0,366,499.0,15,22427.0,8,35,318.0,458,13.16666667,2,5801,T2,20.0
185464,KY,M,702.0,308,397.0,0,14670.0,9,23,348.0,337,11.11111111,1,3910,T2,15.0
125325,TX,M,852.0,516,556.0,1,16206.0,4,46,540.0,535,14.62347826,13,1709,S1,20.0
112679,OK,M,1045.0,528,618.0,1,19402.0,3,48,538.0,604,15.0,1,4801,S1,20.0
2415,CA,F,5501.0,817,958.0,98,41734.0,33,36,924.0,870,17.5,28,5501,S1,25.0
166866,CA,F,3921.0,754,835.0,96,33998.0,7,50,804.0,799,10.0,0,0,S1,12.5
4211,TX,F,919.0,425,697.0,10,25784.0,4,63,562.0,558,17.92307692,2,402,C1,25.0
182395,WA,F,755.0,210,313.0,2,11983.0,9,39,315.0,244,16.5,28,2601,C2,10.0
188178,NV,F,1383.0,410,562.0,14,22875.0,8,8,464.0,499,7.0,28,0,S2,8.0
147835,CA,F,3694.0,421,666.0,97,28021.0,25,41,611.0,601,32.22222222,0,0,C1,20.0
5532,MD,M,1690.0,598,700.0,29,24959.0,4,30,655.0,653,9.928571429,0,2104,T2,15.0
128857,TX,M,438.0,213,264.0,0,7722.0,23,47,213.0,265,26.0,1,4801,C3,15.0
40058,FL,F,1187.0,400,469.0,12,21608.0,12,11,448.0,438,11.66666667,2,1007,C2,25.0
179377,WA,,1617.0,398,490.0,29,14123.0,4,59,414.0,457,7.5,0,0,0,10.0
166207,CA,M,1367.0,342,355.0,4,14197.0,2,57,329.0,359,6.75,1,0,U2,9.0
124227,TX,U,267.0,121,94.0,0,4567.0,0,69,72.0,169,13.875,0,0,C3,25.0
7173,TN,F,854.0,321,427.0,0,16171.0,0,58,389.0,372,17.73333333,2,3008,S1,32.0
85152,MN,M,493.0,244,395.0,1,12517.0,1,87,311.0,314,12.5,2,0,R3,10.0
32807,FL,M,700.0,327,375.0,0,11551.0,9,44,360.0,355,5.444444444,1002,3301,S2,5.0
268,FL,F,1765.0,327,562.0,44,27674.0,14,8,465.0,442,22.38095238,0,607,C1,33.0
109514,LA,M,0.0,0,0.0,0,0.0,0,0,0.0,0,5.666666667,0,3601,T2,6.0
181644,WA,F,929.0,327,352.0,8,12995.0,5,47,369.0,314,8.5,0,5707,C3,12.0
62585,NC,feamale,581.0,231,332.0,1,11794.0,0,90,267.0,288,14.0,0,5001,C3,25.0
163354,CA,F,4313.0,748,811.0,98,27850.0,16,54,783.0,752,11.85714286,0,604,U1,10.0
98672,IL,M,470.0,274,337.0,0,11192.0,1,91,313.0,282,4.2,0,6506,C3,5.0
190614,CO,F,1159.0,572,561.0,0,17337.0,6,28,557.0,574,6.230769231,0,0,S1,3.0
155607,CA,F,3152.0,853,950.0,81,35415.0,10,45,891.0,908,34.0,0,5401,S1,38.0
161804,CA,M,1137.0,348,444.0,5,11621.0,27,54,362.0,425,9.0,1,3906,R2,5.0
11348,FL,M,912.0,313,442.0,8,18554.0,6,14,370.0,379,12.16666667,0,0,C2,5.0
111380,AR,M,332.0,219,296.0,0,9763.0,0,84,257.0,261,7.133333333,1,2801,R3,10.0
86578,ND,M,247.0,195,259.0,0,8189.0,1,87,220.0,231,5.5,2,1201,R3,15.0
157904,CA,F,2190.0,611,709.0,63,23641.0,16,43,655.0,669,6.5,0,4401,S1,6.0
140924,NV,M,1117.0,461,450.0,3,16614.0,6,28,461.0,461,6.428571429,1002,0,S2,7.0
32972,FL,F,814.0,268,312.0,1,10427.0,3,46,282.0,298,10.4,0,5511,S2,12.0
149541,CA,F,1814.0,328,410.0,27,10846.0,40,43,418.0,380,10.66666667,2,3601,S2,10.0
182604,WA,F,403.0,195,365.0,0,11859.0,8,63,288.0,237,20.0,0,2801,T2,15.0
103876,MO,F,613.0,264,357.0,0,12334.0,2,64,323.0,300,10.66666667,28,3001,C2,20.0
65999,MI,M,2712.0,1022,1079.0,81,49631.0,13,44,1144.0,989,18.42857143,2,1909,C1,25.0
104394,KS,F,958.0,467,582.0,8,18211.0,3,45,499.0,525,7.6,28,3501,C1,10.0
117524,TN,F,1129.0,332,537.0,12,22706.0,8,43,445.0,429,20.83333333,28,4402,S1,25.0
147904,CA,F,4984.0,630,777.0,98,27747.0,24,41,702.0,734,12.14285714,0,1501,S1,50.0
105815,KS,M,452.0,270,324.0,0,11198.0,4,62,300.0,297,14.8,1002,5001,C3,20.0
31778,FL,M,986.0,485,539.0,11,18013.0,2,26,495.0,530,20.11111111,1,4308,T1,25.0
112084,AR,M,655.0,215,305.0,3,12067.0,1,31,247.0,267,14.44,1,2410,R2,14.0
58850,KY,M,459.0,133,258.0,0,13898.0,0,81,195.0,237,3.52173913,1,2201,T2,6.0
185901,TX,M,674.0,317,553.0,2,19769.0,0,57,402.0,458,5.363636364,2,801,0,10.0
134566,UT,F,728.0,265,339.0,2,8896.0,2,54,304.0,315,10.35714286,0,0,S2,10.0
185819,CA,M,4153.0,580,891.0,91,35520.0,13,41,886.0,640,12.0,2,1601,S1,13.0
3985,TX,F,348.0,197,265.0,0,7978.0,3,87,223.0,239,10.22692308,0,2612,R3,12.0
23321,SC,F,869.0,426,511.0,4,17534.0,0,68,505.0,465,7.25,0,3011,T1,10.0
158978,CA,M,1876.0,393,450.0,24,11692.0,25,46,404.0,419,10.83333333,0,5009,S2,15.0
14388,FL,M,865.0,341,432.0,3,15630.0,7,21,387.0,392,6.266666667,1002,6206,S2,10.0
12779,CA,M,666.0,213,288.0,1,8943.0,14,47,253.0,268,8.166666667,1,1407,R3,10.0
39667,FL,M,809.0,358,446.0,8,16099.0,10,32,389.0,411,13.71428571,0,2209,S2,15.0
163731,CA,M,4763.0,502,609.0,97,24002.0,26,42,534.0,551,9.888888889,1,5401,S1,11.0
156457,CA,F,0.0,0,0.0,0,0.0,0,0,0.0,0,15.0,0,5308,U2,25.0
100369,MO,F,987.0,296,412.0,1,17097.0,2,76,354.0,344,28.0,2,7201,S2,28.0
46201,FL,M,2444.0,729,782.0,70,28668.0,8,33,780.0,737,15.0,1,3001,S1,15.0
118182,TX,M,503.0,213,292.0,1,9495.0,1,71,255.0,262,4.5,0,2301,R2,5.0
67,NM,F,1004.0,189,313.0,0,12667.0,2,32,247.0,236,5.05,0,1801,C2,5.0
116951,TX,F,1565.0,717,784.0,0,27276.0,9,27,780.0,704,6.1,0,1404,U3,6.0
160032,CA,F,872.0,294,356.0,0,12433.0,7,62,307.0,343,20.4,0,0,C2,25.0
60694,IN,F,501.0,305,399.0,2,13073.0,2,61,374.0,354,20.77777778,0,0,R1,25.0
80387,WI,F,331.0,154,273.0,0,10270.0,2,90,237.0,217,4.444444444,0,1401,T3,5.0
158143,CA,M,620.0,236,309.0,1,10406.0,2,60,270.0,279,12.36142857,1,4007,S1,16.0
25277,SC,M,747.0,369,488.0,0,18371.0,1,35,457.0,396,15.0,1,2101,T1,17.0
179454,WA,F,936.0,237,308.0,1,9875.0,22,48,304.0,257,9.5,28,2501,U3,20.0
145899,NC,feamale,1491.0,396,566.0,22,26286.0,1,42,489.0,472,14.0,0,0,S2,20.0
183790,WA,F,756.0,333,430.0,6,14127.0,1,57,372.0,391,8.769230769,0,0,R2,14.0
119538,TX,F,487.0,217,262.0,0,10468.0,17,59,222.0,247,9.888888889,0,3602,C3,16.0
24991,SC,M,651.0,310,382.0,1,12428.0,1,73,345.0,337,7.611111111,1,5201,T2,11.0
113501,OK,F,693.0,404,486.0,0,16698.0,3,54,479.0,439,5.125,0,6201,C2,5.0
185353,CA,F,1063.0,150,223.0,10,6871.0,26,38,148.0,206,3.035714286,28,1801,U4,3.0
72308,MI,F,609.0,403,466.0,0,14455.0,2,87,424.0,422,19.25,0,2002,T2,46.0
110519,LA,M,732.0,366,459.0,0,16287.0,1,71,374.0,432,10.70588235,2,3801,R1,17.0
124193,TX,U,439.0,268,341.0,0,10164.0,1,72,301.0,307,5.8,0,0,R2,6.0
181526,WA,F,871.0,339,384.0,2,11889.0,2,51,355.0,363,9.5,0,0,T2,13.0
2796,AK,Male,682.0,374,469.0,3,17213.0,3,29,423.0,416,15.0,0,0,R2,25.0
67954,MI,F,313.0,159,274.0,0,7661.0,1,76,256.0,220,16.25,0,3101,U4,35.0
93809,IL,M,1059.0,334,528.0,0,17632.0,15,75,513.0,392,7.583333333,1,2003,U2,10.0
109520,LA,M,687.0,257,328.0,0,10271.0,0,79,310.0,291,9.0,1,4501,T2,15.0
76051,IA,M,397.0,248,313.0,0,10348.0,2,20,270.0,296,14.4,1,4207,S3,20.0
145521,CA,F,2516.0,595,691.0,80,22684.0,15,40,649.0,641,13.65517241,0,0,U1,16.0
87533,MT,feamale,747.0,289,387.0,3,14744.0,1,54,318.0,347,11.625,0,2401,R1,5.0
82026,WI,F,506.0,270,346.0,0,12940.0,0,81,323.0,326,8.6,0,2201,T2,12.0
97055,IL,F,412.0,311,380.0,0,13227.0,0,84,354.0,342,9.333333333,0,3001,R2,22.0
74701,MI,,360.0,206,267.0,1,9463.0,1,70,239.0,233,9.142857143,1,1901,R3,20.0
183374,WA,male,423.0,208,296.0,1,9445.0,24,43,229.0,261,4.380952381,1,0,R3,10.0
28565,GA,F,745.0,304,342.0,1,14465.0,17,39,275.0,353,5.166666667,2,0,C3,7.0
139628,NM,M,691.0,284,337.0,0,11852.0,1,46,294.0,319,17.16,2,3801,U2,20.0
113686,OK,J,657.0,358,366.0,0,10889.0,5,34,366.0,357,10.0,1002,5701,C2,15.0
123862,TX,F,978.0,428,609.0,1,23102.0,7,43,559.0,475,4.333333333,0,7001,C1,3.0
151629,CA,F,1586.0,308,369.0,10,11913.0,12,32,321.0,337,9.5,0,3601,U3,15.0
5404,LA,U,587.0,291,331.0,0,10789.0,0,75,302.0,317,17.53846154,0,3611,T2,10.0
150516,CA,F,3304.0,567,669.0,82,21745.0,42,37,614.0,629,24.05882353,28,1501,S1,25.0
31911,VA,F,800.0,294,376.0,1,13480.0,0,63,358.0,333,4.285714286,0,0,S1,5.0
2379,MI,M,1596.0,549,672.0,31,23345.0,3,71,603.0,631,10.875,1,4809,T1,10.0
151455,CA,,2105.0,301,395.0,55,13279.0,47,36,314.0,372,15.33333333,0,0,U4,20.0
90499,IL,F,1480.0,560,718.0,25,22088.0,16,51,684.0,635,7.617021277,0,5208,C1,10.0
177307,OR,F,585.0,216,292.0,1,10423.0,4,42,266.0,255,9.727272727,28,0,C3,10.0
65423,MI,F,1033.0,488,651.0,0,22157.0,5,72,611.0,565,10.33333333,3,3401,S1,10.0
95800,IL,M,340.0,147,252.0,0,7173.0,5,58,178.0,217,10.2,1,1004,S3,20.0
91965,IL,,1708.0,342,455.0,11,21795.0,21,70,413.0,374,12.6875,2,4505,S2,16.0
104721,KS,F,1419.0,694,777.0,13,25024.0,1,29,698.0,766,7.363636364,0,6701,S2,10.0
165177,CA,F,2698.0,563,599.0,89,18228.0,27,49,593.0,572,10.81818182,0,0,U1,5.0
156929,CA,U,2688.0,306,449.0,88,24944.0,5,37,367.0,418,8.642857143,0,0,U2,15.0
52549,TN,M,556.0,202,389.0,1,14382.0,0,81,346.0,270,13.11111111,1,5501,R2,30.0
51706,TN,M,972.0,193,318.0,16,8716.0,0,71,278.0,281,11.42857143,0,4808,T2,15.0
117969,TX,F,498.0,227,315.0,0,10907.0,1,62,278.0,282,7.454545455,28,3001,C1,9.0
2235,FL,M,878.0,285,410.0,10,16534.0,4,6,331.0,349,10.47058824,1,3204,C2,12.0
161023,CA,M,883.0,281,362.0,1,11791.0,8,59,333.0,315,14.85714286,2,2801,R1,20.0
139887,NM,F,670.0,231,290.0,2,9443.0,2,52,287.0,282,11.66666667,28,0,R2,20.0
186212,NM,M,589.0,270,325.0,0,10889.0,5,45,317.0,292,8.588235294,1002,1008,C1,7.0
162759,CA,F,2620.0,481,523.0,82,16047.0,48,36,490.0,519,14.42857143,0,4001,S1,18.0
95654,IL,M,677.0,426,489.0,0,18718.0,2,71,466.0,442,10.66666667,1,3308,S2,20.0
101774,MO,F,464.0,164,285.0,0,9685.0,1,64,257.0,224,8.222222222,0,6201,C3,8.0
21710,NC,M,600.0,257,349.0,1,12433.0,2,64,308.0,292,9.52631579,2,0,T2,10.0
65565,MI,F,707.0,282,474.0,0,15832.0,13,73,393.0,383,4.176470588,2,701,U2,10.0
171631,CA,F,1537.0,495,544.0,19,17689.0,13,58,509.0,528,11.19230769,4,5302,S1,10.0
24869,SC,F,682.0,366,498.0,2,14538.0,3,63,464.0,421,8.0,0,6001,T2,8.0
129846,SD,M,867.0,483,536.0,2,18757.0,1,51,492.0,524,12.5,1,4201,T1,11.0
150379,CA,F,1943.0,312,381.0,45,16083.0,12,54,353.0,355,20.0,0,0,S2,20.0
36590,FL,M,1037.0,439,529.0,0,18050.0,44,27,456.0,511,10.0,1,4801,S1,10.0
59744,IN,F,595.0,284,406.0,0,13860.0,0,77,317.0,333,9.0,28,5408,T2,16.0
31893,IL,F,375.0,267,296.0,8,8354.0,6,13,270.0,295,20.0,0,0,T2,20.0
46884,AL,F,397.0,229,386.0,1,13233.0,0,74,329.0,336,9.777777778,0,0,R3,15.0
66745,MI,F,584.0,283,386.0,0,14843.0,4,68,386.0,307,15.0,28,7201,0,5.0
10709,WA,,534.0,206,272.0,1,9104.0,1,48,231.0,248,13.55555556,0,0,0,23.0
73984,MI,M,362.0,209,275.0,0,8558.0,1,91,235.0,246,9.722222222,0,3305,R3,10.0
27597,GA,M,991.0,493,548.0,3,17344.0,2,46,506.0,532,5.8,1,5801,T1,9.0
150587,CA,U,1805.0,398,447.0,33,14703.0,11,58,394.0,441,10.66666667,0,0,S2,20.0
187191,GA,,2639.0,436,764.0,68,35502.0,3,39,594.0,584,15.0,0,0,C1,25.0
85357,MN,F,476.0,202,304.0,0,10581.0,2,80,274.0,236,10.73333333,2,2908,R2,15.0
156866,CA,M,3393.0,537,580.0,97,22083.0,6,50,553.0,589,20.0,14,2201,U1,25.0
164513,AE,F,0.0,0,0.0,0,0.0,0,0,0.0,0,12.5,0,4701,C1,50.0
163369,CA,,2250.0,181,167.0,99,11346.0,44,16,159.0,192,6.0,0,0,U2,6.0
551,TX,F,340.0,180,279.0,1,9343.0,3,80,227.0,235,15.33333333,2,1201,T2,20.0
18750,NC,female,482.0,302,462.0,1,15573.0,0,72,328.0,396,12.5,0,5201,T2,20.0
81277,WI,F,322.0,233,320.0,0,10317.0,0,84,258.0,291,15.0,2,4401,R1,25.0
128121,TX,F,655.0,406,481.0,0,16426.0,1,72,432.0,430,9.0,0,0,S1,10.0
84199,MN,F,908.0,487,493.0,0,14526.0,0,79,482.0,499,5.090909091,0,2501,S2,5.0
183476,WA,F,718.0,471,541.0,3,18190.0,4,59,508.0,497,11.07692308,2,5008,T2,25.0
162994,CA,M,2750.0,252,392.0,75,19558.0,34,20,332.0,302,10.66666667,1,0,U1,10.0
32040,GA,M,397.0,184,285.0,1,9831.0,0,91,219.0,237,9.333333333,4,2801,C1,20.0
65968,MI,M,1040.0,220,278.0,4,14610.0,0,56,309.0,256,7.9375,1,6105,C1,9.0
135896,Arizona,M,675.0,186,265.0,17,11355.0,2,7,238.0,207,6.111111111,0,2501,C3,2.0
46461,FL,M,719.0,381,410.0,0,13552.0,2,36,398.0,389,11.33333333,1,1801,C2,12.0
2396,FL,,588.0,233,266.0,1,10309.0,10,21,249.0,254,8.333333333,0,0,T2,5.0
93500,IL,F,1053.0,368,465.0,0,15176.0,20,73,419.0,402,8.333333333,0,3705,U4,10.0
90899,IL,F,419.0,279,303.0,0,7285.0,0,72,295.0,296,12.0,28,3912,S3,17.0
116542,TX,U,481.0,172,264.0,1,9264.0,0,79,218.0,227,15.0,0,0,R3,20.0
29868,GA,F,803.0,397,441.0,2,15380.0,3,49,407.0,432,20.0,0,5901,T2,25.0
171521,CA,F,886.0,318,388.0,6,12332.0,12,58,339.0,360,5.222222222,0,0,R2,6.0
18953,NC,female,1093.0,580,636.0,19,20815.0,2,37,587.0,629,7.333333333,0,4303,S1,11.0
102780,MO,F,257.0,148,273.0,0,10050.0,1,75,264.0,194,10.125,0,1208,R2,16.0
136372,Arizona,M,1453.0,419,497.0,17,24530.0,10,2,426.0,486,25.0,1,1901,C1,10.0
19581,NC,female,821.0,427,475.0,0,15937.0,0,64,433.0,456,6.654411765,2,3703,S2,25.0
121410,TX,M,931.0,416,725.0,12,29273.0,10,47,636.0,543,15.0,1,3101,U1,15.0
99736,MO,F,496.0,330,390.0,0,13546.0,0,87,349.0,360,5.571428571,0,5101,T2,20.0
54441,MS,female,463.0,181,258.0,0,8369.0,0,56,231.0,227,12.75,2,4107,R3,30.0
144735,CA,F,5649.0,750,888.0,96,37961.0,6,56,828.0,801,8.615384615,0,2709,U1,10.0
39257,FL,J,1093.0,364,441.0,2,15640.0,6,30,424.0,392,9.25,1002,7001,S2,25.0
136716,Arizona,M,852.0,344,498.0,0,19967.0,9,14,450.0,394,12.5,1,0,C1,25.0
145310,CA,F,3100.0,133,497.0,79,18262.0,35,25,488.0,306,18.33333333,0,4911,U1,20.0
40351,FL,,1074.0,505,553.0,4,16470.0,5,26,524.0,528,28.0,0,0,S2,30.0
43321,FL,,1452.0,352,467.0,12,20619.0,4,5,397.0,410,25.0,0,2301,C1,25.0
14009,MI,F,813.0,246,313.0,6,11406.0,4,65,263.0,297,9.25,0,3401,0,3.0
187517,TX,M,333.0,205,319.0,0,10286.0,1,81,219.0,278,16.42857143,1,0,R2,25.0
22924,SC,F,536.0,261,307.0,0,8438.0,0,88,296.0,278,4.944444444,2,2101,C3,10.0
65124,MI,F,850.0,484,495.0,2,17174.0,0,88,501.0,465,8.230769231,0,0,T2,5.0
98437,IL,F,443.0,268,380.0,0,12966.0,1,87,347.0,320,5.727272727,0,201,R2,10.0
54369,MS,M,467.0,206,308.0,1,9725.0,0,83,261.0,260,6.666666667,1,0,R2,6.0
155856,CA,F,1207.0,284,488.0,8,19872.0,12,46,303.0,458,7.25,0,1501,C2,10.0
107321,NE,M,490.0,250,345.0,0,11320.0,2,84,299.0,288,3.269230769,1,5201,T2,20.0
139500,NM,F,805.0,207,289.0,0,10226.0,5,49,243.0,237,8.266666667,0,1610,U2,20.0
108381,LA,M,638.0,220,291.0,0,11076.0,19,54,243.0,255,15.66666667,1,0,U2,20.0
129653,CO,M,1208.0,571,660.0,2,20295.0,2,38,594.0,616,15.0,1,5201,S1,15.0
102795,MO,M,198.0,208,297.0,0,9961.0,0,86,252.0,261,15.0,1,2001,R3,10.0
178085,OR,M,443.0,204,267.0,0,9473.0,5,21,218.0,232,10.42857143,2,4403,T2,20.0
12819,MO,F,1284.0,410,642.0,35,24921.0,3,74,539.0,532,13.44444444,3,1101,S1,20.0
99543,MO,M,675.0,312,365.0,1,10538.0,1,81,352.0,343,5.785714286,0,2301,R2,15.0
65804,MI,F,668.0,272,391.0,0,17206.0,11,75,369.0,311,6.411764706,0,0,S2,10.0
