,controln,state,gender,medianhv,ic1,ic4,hvp1,percapita,pobc1,pobc2,ic2,ic3,avggift,tcode,dob,domain,target_d
885,132567,WY,Female,985.0,413,478.0,3,16809.0,1,40,453.0,449,15.33333333,0,3401,R1,20.0
886,78312,WI,Male,565.0,332,383.0,0,15523.0,3,72,406.0,370,10.55555556,1,3307,S2,15.0
887,188078,SC,Male,1083.0,450,557.0,11,18815.0,3,38,502.0,506,11.125,0,0,T1,10.0
888,102398,MO,Female,442.0,213,259.0,0,14114.0,1,53,210.0,274,5.166666667,0,2810,C2,12.0
889,45116,FL,Male,1642.0,522,651.0,26,28264.0,5,9,551.0,611,4.913043478,0,1308,S1,5.0
890,155921,CA,Male,1483.0,306,416.0,27,17874.0,4,50,333.0,382,14.07692308,2,2001,R1,25.0
891,77196,WI,Female,940.0,428,495.0,0,16556.0,3,83,465.0,452,15.0,0,6501,T2,25.0
892,10893,CA,Unknown,2012.0,225,374.0,51,16165.0,10,36,316.0,294,15.66666667,0,0,R1,20.0
893,19621,NC,Female,517.0,123,231.0,0,7025.0,1,81,180.0,194,12.0,0,2707,C3,21.0
894,149653,CA,Female,1773.0,292,367.0,29,12551.0,41,37,306.0,346,15.0,0,4908,U2,10.0
895,159750,CA,Male,946.0,382,524.0,15,18560.0,5,63,436.0,465,6.0,0,1801,C2,9.0
896,136269,AZ,Female,1149.0,563,606.0,12,18764.0,3,27,566.0,598,8.555555556,0,3401,S1,15.0
897,108029,LA,Male,729.0,407,483.0,3,13568.0,1,92,444.0,448,4.875,0,4909,S2,5.0
898,10719,WA,Female,2375.0,327,377.0,67,16653.0,6,40,358.0,331,11.55555556,2,1401,0,19.0
899,156572,CA,Male,3092.0,578,720.0,66,25768.0,13,47,644.0,641,17.33333333,0,0,S1,25.0
900,152737,CA,Male,2312.0,456,589.0,63,21372.0,7,44,516.0,531,8.941176471,0,0,S1,7.0
901,94307,IL,Female,1063.0,269,393.0,0,13817.0,36,55,322.0,304,9.173913044,0,2001,U2,15.0
902,108919,LA,Female,629.0,210,327.0,1,11405.0,2,62,277.0,279,9.5,28,0,C2,15.0
903,4055,TX,Male,1247.0,555,718.0,8,28285.0,4,62,617.0,672,10.15384615,1,5101,C1,10.0
904,175907,OR,Female,807.0,351,420.0,0,16532.0,7,51,388.0,377,9.529411765,2,1508,C2,15.0
905,13188,IN,Female,679.0,236,328.0,1,6997.0,0,91,247.0,304,47.18181818,0,5001,R3,100.0
906,35181,FL,Male,1395.0,471,642.0,28,28892.0,6,20,509.0,580,20.875,2,3208,S1,25.0
907,53127,TN,Male,576.0,216,339.0,0,17149.0,0,78,319.0,295,17.625,2,0,T2,30.0
908,88056,IL,Female,1355.0,496,670.0,13,27692.0,9,65,567.0,593,3.8,0,2901,S1,5.0
909,145944,CA,Female,2679.0,445,572.0,78,20693.0,11,55,470.0,535,6.583333333,0,2703,S1,13.0
910,86640,ND,Female,553.0,340,395.0,0,13167.0,1,76,399.0,355,6.862068966,0,0,R2,13.0
911,99673,MO,Female,638.0,470,521.0,0,15490.0,2,84,483.0,488,9.5,0,5807,S2,22.0
912,96000,IL,Male,359.0,88,329.0,0,10543.0,10,53,218.0,159,3.583333333,2,1401,C3,10.0
913,170256,CA,Female,1246.0,264,362.0,13,11851.0,4,63,296.0,339,7.5,2,0,R1,10.0
914,20821,NC,Male,631.0,286,373.0,1,13818.0,1,83,324.0,333,12.21428571,1,5201,T2,10.0
915,189715,CA,Female,5708.0,504,854.0,97,36020.0,19,50,708.0,575,16.25,28,0,U1,25.0
916,183898,WA,Unknown,429.0,266,343.0,1,12534.0,1,57,302.0,310,5.5,980,1008,R2,3.0
917,155157,CA,Female,955.0,329,359.0,1,10736.0,7,63,332.0,346,12.33333333,2,0,U3,12.0
918,137134,AZ,Male,810.0,320,393.0,0,18361.0,4,8,354.0,368,9.090909091,0,2512,C2,10.0
919,182286,WA,Male,699.0,262,299.0,0,12872.0,4,55,208.0,301,15.0,28,4001,C2,20.0
920,138804,AZ,Female,1239.0,348,428.0,10,14561.0,4,34,365.0,399,9.444444444,0,0,R2,10.0
921,100569,MO,Male,2241.0,584,904.0,61,29643.0,2,42,822.0,716,15.0,1,501,U1,15.0
922,9287,CA,Male,1432.0,420,461.0,18,14210.0,4,50,423.0,453,7.2,0,3901,S2,8.0
923,104108,MO,Female,609.0,263,355.0,0,13005.0,2,58,357.0,301,11.78947368,2,2712,C1,11.0
924,1357,MI,Female,889.0,328,431.0,0,13456.0,6,84,368.0,391,10.66666667,0,5612,S2,15.0
925,10784,WA,Male,791.0,565,571.0,0,20238.0,8,28,563.0,566,4.407407407,0,0,C1,10.0
926,140049,NM,Female,629.0,170,243.0,2,7822.0,1,62,197.0,214,9.857142857,0,4501,R2,20.0
927,170489,CA,Female,2128.0,470,567.0,56,16285.0,3,66,472.0,559,20.0,0,0,T1,20.0
928,184289,WA,Female,645.0,359,381.0,1,11050.0,9,54,376.0,360,7.666666667,2,4411,R2,10.0
929,36353,FL,Female,1344.0,335,446.0,23,22233.0,8,1,403.0,377,9.5,0,2101,C2,17.0
930,97689,IL,Male,821.0,334,431.0,1,15694.0,3,57,371.0,390,10.0,1,3601,T2,10.0
931,133229,ID,Male,681.0,382,445.0,0,16011.0,5,48,396.0,406,12.0,1,5001,T1,25.0
932,51845,TN,Female,386.0,177,251.0,0,8524.0,0,83,231.0,220,8.444444444,2,0,R3,18.0
933,111485,AR,Male,361.0,145,233.0,0,8563.0,0,52,182.0,199,29.57142857,1,810,C2,30.0
934,75331,IA,Female,583.0,310,452.0,3,17243.0,1,78,371.0,385,8.5,0,4401,T2,25.0
935,88802,IL,Male,1711.0,479,683.0,34,26817.0,11,72,542.0,629,13.0,1002,3101,S1,25.0
936,183702,WA,Female,700.0,322,446.0,0,14360.0,7,47,415.0,356,11.33333333,28,4801,T1,10.0
937,175535,OR,Male,904.0,339,510.0,9,20426.0,2,56,446.0,442,10.6,1,6101,U1,20.0
938,35325,FL,Male,833.0,277,387.0,0,14317.0,8,21,350.0,329,12.14285714,0,1801,C2,30.0
939,181655,WA,Male,957.0,418,438.0,6,14668.0,6,54,417.0,423,15.0625,2,4212,C2,50.0
940,95582,IL,Female,607.0,279,442.0,4,19317.0,3,64,371.0,346,15.0,0,0,C2,21.0
941,14394,TX,Male,631.0,273,294.0,0,8650.0,10,28,278.0,288,25.0,1,6901,T2,10.0
942,81823,WI,Male,470.0,234,365.0,0,12277.0,1,89,355.0,271,25.0,1,4001,R2,45.0
943,143470,CA,Male,4112.0,562,841.0,95,34677.0,18,50,798.0,725,15.14285714,1,5201,U1,17.0
944,77048,IA,Female,342.0,209,261.0,0,10728.0,0,59,214.0,241,7.0,0,3601,C3,7.0
945,20962,NC,Male,668.0,296,337.0,1,11490.0,5,30,308.0,317,15.0,1,3801,T2,15.0
946,58725,KY,Male,313.0,142,251.0,0,9665.0,0,87,165.0,210,15.0,1,1811,R2,15.0
947,124104,TX,Male,427.0,455,580.0,0,18517.0,3,64,464.0,538,15.25,1,5002,C2,23.0
948,65136,MI,Female,886.0,490,606.0,2,17633.0,5,83,536.0,570,42.5,0,3501,T1,20.0
949,132558,WY,Male,1034.0,511,610.0,0,30595.0,0,33,511.0,656,15.0,1,4201,T1,15.0
950,82248,MN,Male,480.0,157,246.0,0,9020.0,1,80,184.0,214,5.916666667,0,2205,R2,8.0
951,38944,FL,Male,809.0,303,361.0,0,11303.0,19,27,319.0,342,16.33333333,2,5701,U3,25.0
952,47111,AL,Male,453.0,219,299.0,0,9654.0,0,90,264.0,263,3.782608696,0,2401,R3,5.0
953,165620,CA,Unknown,1609.0,346,435.0,15,16568.0,11,60,435.0,404,3.152173913,0,2801,U3,4.0
954,59561,IN,Male,438.0,275,304.0,0,10632.0,0,75,324.0,282,8.2,0,6101,R3,9.0
955,27423,GA,Female,442.0,218,286.0,0,9399.0,0,78,253.0,257,9.166666667,2,0,R3,5.0
956,13484,FL,Male,1034.0,488,555.0,1,19446.0,7,12,524.0,515,15.0,1,0,C1,11.0
957,133491,ID,Male,679.0,298,360.0,1,10779.0,3,37,327.0,332,46.33333333,1002,0,T2,100.0
958,63000,IN,Unknown,351.0,192,235.0,0,8757.0,0,79,214.0,212,20.0,0,0,T3,25.0
959,187284,IA,Female,614.0,222,363.0,0,13840.0,1,69,317.0,305,8.666666667,0,0,C2,10.0
960,131423,CO,Male,881.0,327,382.0,1,12204.0,5,33,332.0,375,14.8,1,4812,R2,25.0
961,22942,SC,Female,616.0,324,361.0,0,15746.0,4,51,334.0,348,8.5,0,2901,C2,9.0
962,85579,MN,Female,522.0,227,347.0,0,12849.0,1,64,292.0,294,20.0,0,2001,T2,20.0
963,3009,CA,Female,1184.0,324,368.0,0,13817.0,9,55,341.0,352,9.875,2,4801,U3,20.0
964,187722,MI,Male,1348.0,662,788.0,22,30766.0,4,65,712.0,752,6.2,1002,0,T1,7.0
965,15566,NC,Female,683.0,343,441.0,1,15482.0,1,77,398.0,377,7.214285714,2,0,R2,10.0
966,84745,MN,Female,604.0,318,376.0,1,12097.0,1,78,338.0,356,6.590909091,0,1601,R2,7.0
967,78172,WI,Female,1167.0,558,626.0,4,19797.0,4,71,576.0,597,15.0,2,4401,C1,25.0
968,186334,IN,Male,836.0,222,442.0,8,16007.0,0,78,431.0,347,8.947368421,1,1908,C3,10.0
969,170767,CA,Female,1349.0,370,480.0,1,23716.0,15,24,418.0,436,12.5,0,2001,C1,15.0
970,149152,CA,Male,4507.0,842,962.0,95,54642.0,17,50,1004.0,893,20.0,1,4401,S1,20.0
971,959,IA,Female,586.0,349,465.0,1,15304.0,1,77,413.0,404,7.3,0,4404,C2,10.0
972,179563,WA,Male,842.0,420,494.0,2,12894.0,41,24,419.0,476,16.4,1,5001,S2,23.0
973,41243,FL,Female,556.0,246,330.0,0,10272.0,2,56,277.0,292,9.818181818,2,2201,S2,12.0
974,160500,CA,Male,1467.0,311,392.0,7,15108.0,8,61,323.0,356,7.333333333,0,1406,C2,5.0
975,77605,WI,Male,1304.0,465,609.0,13,23455.0,6,71,484.0,595,10.0,1,5001,0,15.0
976,190064,Tennessee,Female,340.0,149,188.0,0,6842.0,1,48,151.0,173,10.0,0,0,U4,20.0
977,138758,AZ,Female,616.0,403,443.0,0,14174.0,0,69,423.0,406,14.8,0,0,T2,20.0
978,8531,MI,Male,497.0,275,369.0,0,12368.0,0,88,296.0,343,6.368421053,1,6001,R2,10.0
979,27846,GA,Unknown,1149.0,420,509.0,14,17492.0,2,58,460.0,469,23.33333333,0,0,C2,200.0
980,22782,SC,Male,514.0,205,238.0,3,8533.0,2,46,224.0,226,10.0,1,0,T3,10.0
981,66223,MI,Male,870.0,319,398.0,3,15849.0,2,83,345.0,357,9.571428571,0,5801,S2,10.0
982,189616,CA,Male,2680.0,314,517.0,80,20665.0,13,41,506.0,402,20.0,1,0,0,35.0
983,79649,WI,Female,556.0,259,258.0,0,12721.0,6,66,275.0,268,10.33333333,0,0,S2,15.0
984,138999,AZ,Female,624.0,284,355.0,1,12121.0,3,29,326.0,324,8.434782609,28,1603,T3,10.0
985,43020,FL,Female,736.0,262,347.0,0,12780.0,11,6,293.0,321,15.0,2,0,C2,15.0
986,118862,TX,Male,868.0,554,571.0,0,21200.0,9,49,564.0,569,8.5,1,4208,S1,12.0
987,30104,GA,Male,364.0,246,325.0,0,9720.0,0,89,307.0,287,8.833333333,1,5201,R2,15.0
988,154614,CA,Female,1709.0,511,537.0,26,15138.0,9,68,518.0,527,15.0,0,0,T1,20.0
989,57151,KY,Female,875.0,311,326.0,0,7746.0,3,29,326.0,326,15.9,0,3601,R1,26.0
990,71425,MI,Male,713.0,300,364.0,0,16833.0,2,88,313.0,323,6.0,1,4401,T2,7.0
991,41384,FL,Female,556.0,318,352.0,0,11779.0,16,22,358.0,320,9.428571429,28,5107,S3,12.0
992,190579,CA,Male,3200.0,310,343.0,83,17224.0,31,32,311.0,333,3.106060606,1,0,U1,4.0
993,42997,FL,Female,1567.0,392,409.0,27,18631.0,4,10,391.0,434,6.5625,2,1808,C1,7.0
994,132896,OR,Female,953.0,319,455.0,1,15729.0,3,45,379.0,387,15.57142857,2,4410,T1,25.0
995,120189,TX,Male,492.0,244,301.0,3,10818.0,0,92,260.0,284,19.375,0,0,T2,25.0
996,138829,AZ,Female,847.0,185,308.0,0,11582.0,3,20,238.0,225,11.5,28,3601,T2,25.0
997,167462,CA,Male,2645.0,644,697.0,87,20782.0,26,46,655.0,682,8.75,0,3601,S1,15.0
998,160401,CA,Female,1952.0,335,398.0,48,15290.0,6,55,365.0,367,13.0,28,3101,T2,13.0
999,174934,OR,Female,1305.0,391,471.0,19,19716.0,7,40,456.0,448,7.0,28,0,S2,5.0
1000,2020,CA,Female,3556.0,735,805.0,98,34382.0,9,55,701.0,838,7.35,2,2401,S1,7.0
1001,74235,MI,Male,473.0,327,363.0,1,12580.0,0,94,338.0,348,13.5,4,4912,T2,26.0
1002,167039,CA,Unknown,3201.0,497,591.0,92,19656.0,9,72,552.0,539,5.0,0,0,S1,5.0
1003,165509,CA,Male,2213.0,447,491.0,77,16702.0,7,62,447.0,491,4.95,0,0,C1,10.0
1004,151653,CA,Unknown,1455.0,376,426.0,7,14860.0,19,39,417.0,393,6.35,0,2401,U3,10.0
1005,100132,MO,Female,393.0,216,301.0,0,10107.0,0,71,258.0,258,10.0,0,2401,S2,15.0
1006,161726,CA,Female,2453.0,438,475.0,86,15707.0,16,45,451.0,436,5.8125,0,4601,T1,7.0
1007,125986,TX,Male,533.0,246,308.0,1,10096.0,3,75,276.0,287,13.375,0,4610,T2,17.0
1008,185394,MI,Female,647.0,285,338.0,0,12910.0,7,80,317.0,300,8.916666667,2,2702,S2,5.0
1009,43799,FL,Female,1044.0,366,499.0,15,22427.0,8,35,318.0,458,13.16666667,2,5801,T2,20.0
1010,185464,KY,Male,702.0,308,397.0,0,14670.0,9,23,348.0,337,11.11111111,1,3910,T2,15.0
1011,125325,TX,Male,852.0,516,556.0,1,16206.0,4,46,540.0,535,14.62347826,13,1709,S1,20.0
1012,112679,OK,Male,1045.0,528,618.0,1,19402.0,3,48,538.0,604,15.0,1,4801,S1,20.0
1013,2415,CA,Female,5501.0,817,958.0,98,41734.0,33,36,924.0,870,17.5,28,5501,S1,25.0
1014,166866,CA,Female,3921.0,754,835.0,96,33998.0,7,50,804.0,799,10.0,0,0,S1,12.5
1015,4211,TX,Female,919.0,425,697.0,10,25784.0,4,63,562.0,558,17.92307692,2,402,C1,25.0
1016,182395,WA,Female,755.0,210,313.0,2,11983.0,9,39,315.0,244,16.5,28,2601,C2,10.0
1017,188178,NV,Female,1383.0,410,562.0,14,22875.0,8,8,464.0,499,7.0,28,0,S2,8.0
1018,147835,CA,Female,3694.0,421,666.0,97,28021.0,25,41,611.0,601,32.22222222,0,0,C1,20.0
1019,5532,MD,Male,1690.0,598,700.0,29,24959.0,4,30,655.0,653,9.928571429,0,2104,T2,15.0
1020,128857,TX,Male,438.0,213,264.0,0,7722.0,23,47,213.0,265,26.0,1,4801,C3,15.0
1021,40058,FL,Female,1187.0,400,469.0,12,21608.0,12,11,448.0,438,11.66666667,2,1007,C2,25.0
1022,179377,WA,Unknown,1617.0,398,490.0,29,14123.0,4,59,414.0,457,7.5,0,0,0,10.0
1023,166207,CA,Male,1367.0,342,355.0,4,14197.0,2,57,329.0,359,6.75,1,0,U2,9.0
1024,124227,TX,Unknown,267.0,121,94.0,0,4567.0,0,69,72.0,169,13.875,0,0,C3,25.0
1025,7173,TN,Female,854.0,321,427.0,0,16171.0,0,58,389.0,372,17.73333333,2,3008,S1,32.0
1026,85152,MN,Male,493.0,244,395.0,1,12517.0,1,87,311.0,314,12.5,2,0,R3,10.0
1027,32807,FL,Male,700.0,327,375.0,0,11551.0,9,44,360.0,355,5.444444444,1002,3301,S2,5.0
1028,268,FL,Female,1765.0,327,562.0,44,27674.0,14,8,465.0,442,22.38095238,0,607,C1,33.0
1029,109514,LA,Male,0.0,0,0.0,0,0.0,0,0,0.0,0,5.666666667,0,3601,T2,6.0
1030,181644,WA,Female,929.0,327,352.0,8,12995.0,5,47,369.0,314,8.5,0,5707,C3,12.0
1031,62585,NC,Female,581.0,231,332.0,1,11794.0,0,90,267.0,288,14.0,0,5001,C3,25.0
1032,163354,CA,Female,4313.0,748,811.0,98,27850.0,16,54,783.0,752,11.85714286,0,604,U1,10.0
1033,98672,IL,Male,470.0,274,337.0,0,11192.0,1,91,313.0,282,4.2,0,6506,C3,5.0
1034,190614,CO,Female,1159.0,572,561.0,0,17337.0,6,28,557.0,574,6.230769231,0,0,S1,3.0
1035,155607,CA,Female,3152.0,853,950.0,81,35415.0,10,45,891.0,908,34.0,0,5401,S1,38.0
1036,161804,CA,Male,1137.0,348,444.0,5,11621.0,27,54,362.0,425,9.0,1,3906,R2,5.0
1037,11348,FL,Male,912.0,313,442.0,8,18554.0,6,14,370.0,379,12.16666667,0,0,C2,5.0
1038,111380,AR,Male,332.0,219,296.0,0,9763.0,0,84,257.0,261,7.133333333,1,2801,R3,10.0
1039,86578,ND,Male,247.0,195,259.0,0,8189.0,1,87,220.0,231,5.5,2,1201,R3,15.0
1040,157904,CA,Female,2190.0,611,709.0,63,23641.0,16,43,655.0,669,6.5,0,4401,S1,6.0
1041,140924,NV,Male,1117.0,461,450.0,3,16614.0,6,28,461.0,461,6.428571429,1002,0,S2,7.0
1042,32972,FL,Female,814.0,268,312.0,1,10427.0,3,46,282.0,298,10.4,0,5511,S2,12.0
1043,149541,CA,Female,1814.0,328,410.0,27,10846.0,40,43,418.0,380,10.66666667,2,3601,S2,10.0
1044,182604,WA,Female,403.0,195,365.0,0,11859.0,8,63,288.0,237,20.0,0,2801,T2,15.0
1045,103876,MO,Female,613.0,264,357.0,0,12334.0,2,64,323.0,300,10.66666667,28,3001,C2,20.0
1046,65999,MI,Male,2712.0,1022,1079.0,81,49631.0,13,44,1144.0,989,18.42857143,2,1909,C1,25.0
1047,104394,KS,Female,958.0,467,582.0,8,18211.0,3,45,499.0,525,7.6,28,3501,C1,10.0
1048,117524,TN,Female,1129.0,332,537.0,12,22706.0,8,43,445.0,429,20.83333333,28,4402,S1,25.0
1049,147904,CA,Female,4984.0,630,777.0,98,27747.0,24,41,702.0,734,12.14285714,0,1501,S1,50.0
1050,105815,KS,Male,452.0,270,324.0,0,11198.0,4,62,300.0,297,14.8,1002,5001,C3,20.0
1051,31778,FL,Male,986.0,485,539.0,11,18013.0,2,26,495.0,530,20.11111111,1,4308,T1,25.0
1052,112084,AR,Male,655.0,215,305.0,3,12067.0,1,31,247.0,267,14.44,1,2410,R2,14.0
1053,58850,KY,Male,459.0,133,258.0,0,13898.0,0,81,195.0,237,3.52173913,1,2201,T2,6.0
1054,185901,TX,Male,674.0,317,553.0,2,19769.0,0,57,402.0,458,5.363636364,2,801,0,10.0
1055,134566,UT,Female,728.0,265,339.0,2,8896.0,2,54,304.0,315,10.35714286,0,0,S2,10.0
1056,185819,CA,Male,4153.0,580,891.0,91,35520.0,13,41,886.0,640,12.0,2,1601,S1,13.0
1057,3985,TX,Female,348.0,197,265.0,0,7978.0,3,87,223.0,239,10.22692308,0,2612,R3,12.0
1058,23321,SC,Female,869.0,426,511.0,4,17534.0,0,68,505.0,465,7.25,0,3011,T1,10.0
1059,158978,CA,Male,1876.0,393,450.0,24,11692.0,25,46,404.0,419,10.83333333,0,5009,S2,15.0
1060,14388,FL,Male,865.0,341,432.0,3,15630.0,7,21,387.0,392,6.266666667,1002,6206,S2,10.0
1061,12779,CA,Male,666.0,213,288.0,1,8943.0,14,47,253.0,268,8.166666667,1,1407,R3,10.0
1062,39667,FL,Male,809.0,358,446.0,8,16099.0,10,32,389.0,411,13.71428571,0,2209,S2,15.0
1063,163731,CA,Male,4763.0,502,609.0,97,24002.0,26,42,534.0,551,9.888888889,1,5401,S1,11.0
1064,156457,CA,Female,0.0,0,0.0,0,0.0,0,0,0.0,0,15.0,0,5308,U2,25.0
1065,100369,MO,Female,987.0,296,412.0,1,17097.0,2,76,354.0,344,28.0,2,7201,S2,28.0
1066,46201,FL,Male,2444.0,729,782.0,70,28668.0,8,33,780.0,737,15.0,1,3001,S1,15.0
1067,118182,TX,Male,503.0,213,292.0,1,9495.0,1,71,255.0,262,4.5,0,2301,R2,5.0
1068,67,NM,Female,1004.0,189,313.0,0,12667.0,2,32,247.0,236,5.05,0,1801,C2,5.0
1069,116951,TX,Female,1565.0,717,784.0,0,27276.0,9,27,780.0,704,6.1,0,1404,U3,6.0
1070,160032,CA,Female,872.0,294,356.0,0,12433.0,7,62,307.0,343,20.4,0,0,C2,25.0
1071,60694,IN,Female,501.0,305,399.0,2,13073.0,2,61,374.0,354,20.77777778,0,0,R1,25.0
1072,80387,WI,Female,331.0,154,273.0,0,10270.0,2,90,237.0,217,4.444444444,0,1401,T3,5.0
1073,158143,CA,Male,620.0,236,309.0,1,10406.0,2,60,270.0,279,12.36142857,1,4007,S1,16.0
1074,25277,SC,Male,747.0,369,488.0,0,18371.0,1,35,457.0,396,15.0,1,2101,T1,17.0
1075,179454,WA,Female,936.0,237,308.0,1,9875.0,22,48,304.0,257,9.5,28,2501,U3,20.0
1076,145899,NC,Female,1491.0,396,566.0,22,26286.0,1,42,489.0,472,14.0,0,0,S2,20.0
1077,183790,WA,Female,756.0,333,430.0,6,14127.0,1,57,372.0,391,8.769230769,0,0,R2,14.0
1078,119538,TX,Female,487.0,217,262.0,0,10468.0,17,59,222.0,247,9.888888889,0,3602,C3,16.0
1079,24991,SC,Male,651.0,310,382.0,1,12428.0,1,73,345.0,337,7.611111111,1,5201,T2,11.0
1080,113501,OK,Female,693.0,404,486.0,0,16698.0,3,54,479.0,439,5.125,0,6201,C2,5.0
1081,185353,CA,Female,1063.0,150,223.0,10,6871.0,26,38,148.0,206,3.035714286,28,1801,U4,3.0
1082,72308,MI,Female,609.0,403,466.0,0,14455.0,2,87,424.0,422,19.25,0,2002,T2,46.0
1083,110519,LA,Male,732.0,366,459.0,0,16287.0,1,71,374.0,432,10.70588235,2,3801,R1,17.0
1084,124193,TX,Unknown,439.0,268,341.0,0,10164.0,1,72,301.0,307,5.8,0,0,R2,6.0
1085,181526,WA,Female,871.0,339,384.0,2,11889.0,2,51,355.0,363,9.5,0,0,T2,13.0
1086,2796,AK,Male,682.0,374,469.0,3,17213.0,3,29,423.0,416,15.0,0,0,R2,25.0
1087,67954,MI,Female,313.0,159,274.0,0,7661.0,1,76,256.0,220,16.25,0,3101,U4,35.0
1088,93809,IL,Male,1059.0,334,528.0,0,17632.0,15,75,513.0,392,7.583333333,1,2003,U2,10.0
1089,109520,LA,Male,687.0,257,328.0,0,10271.0,0,79,310.0,291,9.0,1,4501,T2,15.0
1090,76051,IA,Male,397.0,248,313.0,0,10348.0,2,20,270.0,296,14.4,1,4207,S3,20.0
1091,145521,CA,Female,2516.0,595,691.0,80,22684.0,15,40,649.0,641,13.65517241,0,0,U1,16.0
1092,87533,MT,Female,747.0,289,387.0,3,14744.0,1,54,318.0,347,11.625,0,2401,R1,5.0
1093,82026,WI,Female,506.0,270,346.0,0,12940.0,0,81,323.0,326,8.6,0,2201,T2,12.0
1094,97055,IL,Female,412.0,311,380.0,0,13227.0,0,84,354.0,342,9.333333333,0,3001,R2,22.0
1095,74701,MI,Unknown,360.0,206,267.0,1,9463.0,1,70,239.0,233,9.142857143,1,1901,R3,20.0
1096,183374,WA,Male,423.0,208,296.0,1,9445.0,24,43,229.0,261,4.380952381,1,0,R3,10.0
1097,28565,GA,Female,745.0,304,342.0,1,14465.0,17,39,275.0,353,5.166666667,2,0,C3,7.0
1098,139628,NM,Male,691.0,284,337.0,0,11852.0,1,46,294.0,319,17.16,2,3801,U2,20.0
1099,113686,OK,Unknown,657.0,358,366.0,0,10889.0,5,34,366.0,357,10.0,1002,5701,C2,15.0
1100,123862,TX,Female,978.0,428,609.0,1,23102.0,7,43,559.0,475,4.333333333,0,7001,C1,3.0
1101,151629,CA,Female,1586.0,308,369.0,10,11913.0,12,32,321.0,337,9.5,0,3601,U3,15.0
1102,5404,LA,Unknown,587.0,291,331.0,0,10789.0,0,75,302.0,317,17.53846154,0,3611,T2,10.0
1103,150516,CA,Female,3304.0,567,669.0,82,21745.0,42,37,614.0,629,24.05882353,28,1501,S1,25.0
1104,31911,VA,Female,800.0,294,376.0,1,13480.0,0,63,358.0,333,4.285714286,0,0,S1,5.0
1105,2379,MI,Male,1596.0,549,672.0,31,23345.0,3,71,603.0,631,10.875,1,4809,T1,10.0
1106,151455,CA,Unknown,2105.0,301,395.0,55,13279.0,47,36,314.0,372,15.33333333,0,0,U4,20.0
1107,90499,IL,Female,1480.0,560,718.0,25,22088.0,16,51,684.0,635,7.617021277,0,5208,C1,10.0
1108,177307,OR,Female,585.0,216,292.0,1,10423.0,4,42,266.0,255,9.727272727,28,0,C3,10.0
1109,65423,MI,Female,1033.0,488,651.0,0,22157.0,5,72,611.0,565,10.33333333,3,3401,S1,10.0
1110,95800,IL,Male,340.0,147,252.0,0,7173.0,5,58,178.0,217,10.2,1,1004,S3,20.0
1111,91965,IL,Unknown,1708.0,342,455.0,11,21795.0,21,70,413.0,374,12.6875,2,4505,S2,16.0
1112,104721,KS,Female,1419.0,694,777.0,13,25024.0,1,29,698.0,766,7.363636364,0,6701,S2,10.0
1113,165177,CA,Female,2698.0,563,599.0,89,18228.0,27,49,593.0,572,10.81818182,0,0,U1,5.0
1114,156929,CA,Unknown,2688.0,306,449.0,88,24944.0,5,37,367.0,418,8.642857143,0,0,U2,15.0
1115,52549,TN,Male,556.0,202,389.0,1,14382.0,0,81,346.0,270,13.11111111,1,5501,R2,30.0
1116,51706,TN,Male,972.0,193,318.0,16,8716.0,0,71,278.0,281,11.42857143,0,4808,T2,15.0
1117,117969,TX,Female,498.0,227,315.0,0,10907.0,1,62,278.0,282,7.454545455,28,3001,C1,9.0
1118,2235,FL,Male,878.0,285,410.0,10,16534.0,4,6,331.0,349,10.47058824,1,3204,C2,12.0
1119,161023,CA,Male,883.0,281,362.0,1,11791.0,8,59,333.0,315,14.85714286,2,2801,R1,20.0
1120,139887,NM,Female,670.0,231,290.0,2,9443.0,2,52,287.0,282,11.66666667,28,0,R2,20.0
1121,186212,NM,Male,589.0,270,325.0,0,10889.0,5,45,317.0,292,8.588235294,1002,1008,C1,7.0
1122,162759,CA,Female,2620.0,481,523.0,82,16047.0,48,36,490.0,519,14.42857143,0,4001,S1,18.0
1123,95654,IL,Male,677.0,426,489.0,0,18718.0,2,71,466.0,442,10.66666667,1,3308,S2,20.0
1124,101774,MO,Female,464.0,164,285.0,0,9685.0,1,64,257.0,224,8.222222222,0,6201,C3,8.0
1125,21710,NC,Male,600.0,257,349.0,1,12433.0,2,64,308.0,292,9.52631579,2,0,T2,10.0
1126,65565,MI,Female,707.0,282,474.0,0,15832.0,13,73,393.0,383,4.176470588,2,701,U2,10.0
1127,171631,CA,Female,1537.0,495,544.0,19,17689.0,13,58,509.0,528,11.19230769,4,5302,S1,10.0
1128,24869,SC,Female,682.0,366,498.0,2,14538.0,3,63,464.0,421,8.0,0,6001,T2,8.0
1129,129846,SD,Male,867.0,483,536.0,2,18757.0,1,51,492.0,524,12.5,1,4201,T1,11.0
1130,150379,CA,Female,1943.0,312,381.0,45,16083.0,12,54,353.0,355,20.0,0,0,S2,20.0
1131,36590,FL,Male,1037.0,439,529.0,0,18050.0,44,27,456.0,511,10.0,1,4801,S1,10.0
1132,59744,IN,Female,595.0,284,406.0,0,13860.0,0,77,317.0,333,9.0,28,5408,T2,16.0
1133,31893,IL,Female,375.0,267,296.0,8,8354.0,6,13,270.0,295,20.0,0,0,T2,20.0
